,company,total_posts,sym_posts,pct_stress,rating_balance,rating_career,rating_comp,rating_culture,rating_mgmt,rating_overall,stress_z_score,rating_z_score,Q,f(Q),stock_2009,stock_2012,stock_2014,stock_2019,stock_growth_2014,log_stock_growth_2014,stock_growth_2012,log_stock_growth_2012,stock_growth_2009,log_stock_growth_2009,log_stock_2009,log_stock_2012,log_stock_2014,log_stock_2019,GICSSector
12,nordstrom,6205,49,0.9921031426269138,3.094256756756757,3.542475314947225,3.4645554411259867,3.715085694892245,3.148033326874637,3.5571313456889606,-0.105863603729375,0.3807062113477958,Q4,0.0637500279340132,17.06353428174604,40.02964359600001,52.301627162698416,36.21973584126987,0.6925164245578546,-0.3674233234288302,0.9048228409630196,-0.1000161102868538,2.12263973238044,0.7526604709023431,2.836943688353217,3.689620269542413,3.95702748268439,3.58960415925556,Consumer Discretionary
13,oracle,6112,32,0.9947643979057592,3.5992785984197875,3.1405115796750778,3.2378598681928548,2.9127285270783028,2.805924412665986,3.2277486910994764,0.3234012723679251,-0.5709433660113651,Q2,0.1150886100483765,17.290773869047623,26.242379388,36.16253695238096,52.380581238095225,1.448476397191665,0.3705122434391169,1.9960301794145845,0.6911602977221536,3.0293948457600384,1.108362878703134,2.850173056880257,3.267375637861237,3.5880236921442745,3.958535935583391,Information Technology
14,intel,6084,88,0.9855358316896778,3.660062294514622,3.6257594167679215,3.8271841280891055,3.6262792714657417,3.1146945749679618,3.736686390532544,-1.1651817150637005,0.8994751269455644,Q4,0.2722841597948932,12.01655402777778,19.29052499199999,25.280430492063505,49.27876147619049,1.9492849020771612,0.6674625884350688,2.554557820309555,0.9378791442201864,4.1009062466890605,1.4112079850632733,2.4862852014636694,2.959614042306756,3.230030598091873,3.897493186526943,Information Technology
15,accenture,6061,40,0.9934004289721168,3.2914802065404483,3.6500863557858376,3.580564209068882,3.746550534667127,3.3300042498937525,3.68305560138591,0.1033908284414012,0.7445255049369567,Q1,0.1191888921140156,26.860668476190472,52.35699408799999,71.85736901587306,177.17058502380956,2.465586862562045,0.9024298572770322,3.3838952772198265,1.2190274948170838,6.595911236567143,1.8864499474459704,3.2906630782087283,3.9580855308376153,4.274683168377667,5.177113025654699,Information Technology
16,citi,5881,49,0.9916680836592416,3.321600857602287,3.2116074632221028,3.2880043227665707,3.1479390681003583,2.8377574856657466,3.2508076857677266,-0.17603933445966,-0.5043215138142092,Q3,0.0886002418955018,32.43401144841269,28.592386648000023,44.67751476190477,64.35793492460314,1.440499438421747,0.3649898856928368,2.250876630793772,0.811319754022746,1.984273053210407,0.6852526270190813,3.4792076082727843,3.3531404812691195,3.799470349599029,4.164460235291866,Financials
17,comcast,5875,88,0.9850212765957448,3.1660796054948928,3.24836080099238,3.6443335709194575,3.150936726758572,2.8173723783142064,3.2641702127659573,-1.2481803023838478,-0.4657146139270085,Q3,0.2259542160351724,6.01196158730159,13.697126088,23.63309838095236,41.00351102380952,1.7350036107350717,0.5510094945119721,2.993584987126061,1.0964716615351549,6.820321525409736,1.9199066152323356,1.79375108253259,2.6171860362297705,3.162648203252953,3.713657697764925,Communication Services
18,kroger,5655,51,0.9909814323607428,2.9256052141527005,2.9154598457776943,2.865811965811966,3.056211354693648,2.6894715280622696,3.0479221927497786,-0.2867973240878089,-1.0904965627810994,Q3,0.1857655210641996,8.909001920634926,10.134671907999998,21.710572845238087,24.3931721984127,1.123561887210314,0.1165038954255073,2.406902997931041,0.8783408580017648,2.738036473189384,1.0072410478839542,2.1870622173221546,2.315962407204344,3.077799369780601,3.1943032652061087,Consumer Staples
19,kohls,5563,31,0.99442746719396,3.3010446343779685,2.9033467974610496,2.8374513618677044,3.363809887383088,3.002786709539121,3.2351249325903284,0.269053791536791,-0.5496319915371473,Q2,0.1053300041281922,33.28059015873018,35.640338088,42.6452419047619,53.12225224603176,1.2456782954747398,0.2196801972008729,1.490509212198463,0.3991178147263914,1.596193216306193,0.4676215545485935,3.504974348930699,3.573478088752901,3.75291570627842,3.972595903479293,Consumer Discretionary
20,pwc,5419,75,0.986159808082672,2.9417861294072063,3.912869937694704,3.550351288056206,3.7431933099961103,3.4226752859273994,3.692009595866396,-1.064533291308376,0.7703953099928759,Q4,0.2405879920911768,28.905305682539684,41.46093564399998,65.46053299603176,94.300444202381,1.4405694528655535,0.3650384887956864,2.274440813687418,0.8217342260087268,3.262392214012924,1.1824607342526052,3.3640251658993705,3.724751674143249,4.181447411356289,4.546485900151976,
21,macys,5259,24,0.995436394751854,3.0778164924506384,2.8934659090909087,2.774722624216112,3.094835680751174,2.7398858277488207,3.171515497242822,0.4317954745963534,-0.7334118336783613,Q2,0.1507299406150545,3.983123999999984,19.86111843548389,31.33161569960474,16.392670015936247,0.523199000431473,-0.647793389331277,0.8253648992218429,-0.1919296883471088,4.115530928973417,1.4147678486430992,1.38206643602723,2.9887639730174382,3.444627674001606,2.796834284670329,
22,unitedhealthgroup,5114,40,0.9921783339851388,3.1014433828013823,2.9696194762684125,2.988085456039441,3.0075510204081635,2.606690777576853,2.966953461087212,-0.0937351133404016,-1.324430736886358,Q3,0.208776480682987,,,,1.3114,,,,,,,,,,0.2710952688473819,Health Care
23,statefarm,5099,75,0.9852912335752108,3.1887744593202885,3.112437707641196,3.1997695369788395,3.2288135593220337,2.754716981132076,3.228672288684056,-1.2046357952997957,-0.5682749156884094,Q3,0.2312065658488163,32.345895293650806,44.61032938000002,61.26900526984131,79.45522354761904,1.2968257473363878,0.259919545758261,1.7810947520876388,0.5772282045137267,2.4564236922888747,0.8987065085531502,3.476487128619782,3.797965432659206,4.115274091414671,4.3751936371729325,
24,mcdonalds,4899,52,0.989385588895693,3.1545801526717563,3.184698608964452,2.8423027166882275,3.1751217012554447,2.875724065297525,3.3353745662380083,-0.5442095132681162,-0.2599915986326476,Q3,0.1034935890336475,27.59308968348615,53.53295396774193,58.79781881027673,169.82359498007972,2.8882635175303104,1.0606554625501865,3.1723187755043853,1.1544627954143156,6.15456974655924,1.8171948541157863,3.3175653675876213,3.980297426289092,4.074104759153221,5.134760221703408,Consumer Discretionary
25,boeing,4879,25,0.99487599918016,3.723006200555912,3.457394290620305,3.7579672695951767,3.2008995502248885,2.782543265613243,3.5441688870670216,0.3414027424293374,0.3432551856267294,Q1,0.0913753949842034,34.61233798809523,60.65681816000001,111.0319664285714,358.77486576984114,3.2312754363460416,1.1728769312269194,5.914831615853441,1.7774630297138114,10.365519540842351,2.338484869170128,3.544210207752149,4.105232047208465,4.7098181456953565,5.882695076922276,Industrials
26,northropgrumman,4837,19,0.9960719454207152,3.692880036630037,3.421216309606081,3.495031199445344,3.3529547022303983,2.9988541965053,3.557163531114328,0.5343108481837687,0.3807992012063112,Q1,0.1186413080248728,33.45509403968253,54.02438928800002,112.91052440079368,312.0898869047617,2.764046031678584,1.016695559774918,5.776833223250958,1.7538556472896192,9.32862082332151,2.2330871822092337,3.510204063161409,3.989435598081023,4.726595685595725,5.743291245370642,Industrials
27,nike,4656,9,0.9980670103092784,3.664768413059985,3.44771911840082,3.640056744905855,4.024968152866242,3.278295230031047,3.9286941580756007,0.8561181129744816,1.4542223435522148,Q1,0.3012768606362337,11.836877555555557,22.800221096,37.581058678571445,85.44622890873019,2.273651459357404,0.8213871115305891,3.7476052775523576,1.321117043342479,7.218646007588935,1.976667401743176,2.4712198747056635,3.12677023310636,3.62650016491825,4.447887276448839,Consumer Discretionary
28,cognizant,4373,10,0.9977132403384404,3.079995023637721,3.2899400898652016,3.072681704260652,3.2145708582834334,2.8476731601731604,3.3876057626343465,0.7990544318215156,-0.1090856681504009,Q2,0.1279797347369321,14.46331638095238,32.07001127600002,46.71131690079364,63.59724042857148,1.3614953430587382,0.3085836126768654,1.983075087852097,0.6846487146059911,4.397140929055976,1.4809545408690286,2.671615539047827,3.4679213653108643,3.84398646723999,4.152570079916855,Information Technology
29,aig,4310,27,0.9937354988399072,3.290263638736622,2.8357972544878565,3.2417597022860183,2.8155403628714173,2.5324597974985106,3.020417633410673,0.1574381520575684,-1.169962502792822,Q2,0.1883828572128837,20.2456918968254,26.60290094,45.19531298412702,47.59307159523808,1.0530532582427998,0.0516938095013231,1.789018111317227,0.5816669281853584,2.350775258152617,0.8547451708382088,3.00794202508316,3.28102026773601,3.8109933864200456,3.8626871959213687,
30,nortonlifelock,4218,19,0.9954954954954957,3.73972602739726,3.235576923076924,3.5363019065030032,3.3389522821576763,2.726186733731531,3.3807491702228543,0.4413285222518057,-0.1288956769034513,Q2,0.0748411428450797,6.311678559523811,6.798207736000002,9.418992190476189,12.735983730158727,1.3521599203613783,0.3017032549166975,1.8734325611609588,0.6277723424259629,2.01784416143011,0.7020296946829239,1.8424016569495945,1.9166590092065556,2.2427280967158207,2.5444313516325185,Information Technology
31,google,4150,37,0.9910843373493976,4.031178416899975,3.9736032803690415,4.2890121227753415,4.167432950191572,3.847009317703637,4.268192771084338,-0.2701985792939889,2.4350988623429544,Q4,0.3912730162326409,220.06423075000004,321.7299694959999,568.122366142857,1191.2169417142854,2.0967612132607862,0.7403938747926271,3.702536458074963,1.309018113991813,5.413042081643635,1.6888112419659698,5.393919461695477,5.773712589669634,6.34233682886882,7.082730703661447,
32,huawei,3870,61,0.9842377260981912,2.352153667054715,3.2475813544415133,3.4137474241978216,2.734082943925233,2.6768402154398565,3.2545219638242893,-1.3745682930144074,-0.4935902530951904,Q3,0.2471090124609721,,2.72596350617284,6.612274195918362,3.6050413223140527,0.5452044509193796,-0.606594415364434,1.3224833399825695,0.279511287304293,,,,1.0028219458673562,1.8889276485360835,1.282333233171649,
33,dollartree,3754,18,0.995205114544486,2.659795365633464,2.655220203264552,2.2213836477987416,2.5796217205613177,2.450134770889488,2.842301545018646,0.3944895947926376,-1.6845739975917673,Q2,0.284294889380604,14.873439134920634,46.52306006000001,56.03448399206345,103.28952376984128,1.8433206913169915,0.6115686686059023,2.220179060376306,0.7975878504586853,6.944562238287765,1.937958941575716,2.699577013819759,3.83994810493679,4.025967286789573,4.637535955395475,Consumer Discretionary
34,pepsico,3578,32,0.991056456120738,2.8002599653379554,3.3079825834542818,3.558411214953272,3.2044334975369457,2.87945387945388,3.31442146450531,-0.2746958675703858,-0.3205291227871524,Q3,0.0775416867803627,39.43144703571432,53.30763679199998,73.38381964682543,122.47600205555555,1.6689782931032515,0.5122116386653729,2.2975320127853776,0.8318355088983473,3.106048883892725,1.1333514631386166,3.674563646067641,3.9760796003079104,4.295703470540885,4.807915109206258,Consumer Staples
35,humana,3402,36,0.9894179894179894,3.3470088264138607,3.1525535420098847,3.481745768337205,3.3948406178113704,2.8541820873427093,3.3533215755437977,-0.5389832554567584,-0.2081392512708789,Q3,0.0969104849189459,31.548246531746027,72.41816515199997,116.35202868253964,281.7165429920635,2.421243068831333,0.884281073094324,3.890136437463762,1.3584442309134197,8.929705259802025,2.1893833887224363,3.4515180100020424,4.282457167811059,4.756620325630155,5.640901398724479,Health Care
36,medtronic,3367,27,0.991980991980992,3.3621666666666665,3.3524672708962737,3.667846309403438,3.5637336901973904,2.9747320061255733,3.5957825957825964,-0.1255667048574926,0.4923770759288539,Q4,0.0821975459548224,27.29001682539681,33.32132889999998,55.12556362698408,95.43746228968249,1.731274131462406,0.5488576296072164,2.864155345547533,1.0522734883912257,3.4971565939404567,1.251950236586947,3.3065209512607976,3.5061976994565187,4.009613558240528,4.558471187847744,Health Care
37,fidelity,3327,18,0.9945897204688908,3.6900502197112366,3.5682819383259914,3.7495271122320304,3.68033301916431,3.328288707799768,3.682596934174932,0.2952255130222131,0.7432003275136955,Q1,0.1354355227071085,22.08987673015875,32.26805447599998,41.13862068253972,46.28501058730157,1.1250987470988814,0.1178708070033717,1.4343911134068208,0.3607404479513494,2.095304159126873,0.7396987261901339,3.095119437070541,3.4740777153093254,3.716947356257304,3.834818163260675,Information Technology
38,fis,3297,16,0.9951471034273582,3.31761325219743,3.0228123935989104,3.12293956043956,3.0764525993883787,2.768132281097332,3.250834091598424,0.3851323056952621,-0.5042452223116902,Q2,0.1157920518603819,17.746363749999993,28.44305319600002,51.010957984127,121.0205827539682,2.372442854173137,0.8639201644565917,4.254837971156609,1.4480566816661202,6.819458028632387,1.9197800007551613,2.876180635779992,3.347903954869033,3.9320404720785618,4.7959606365351535,Information Technology
39,pfizer,3234,10,0.9969078540507113,3.619671558350804,3.483098591549296,3.6760438782731777,3.433216168717048,3.195604395604396,3.65460729746444,0.6691442921363908,0.6623329060668265,Q1,0.1798883359353906,9.63299803571428,16.061593307999996,22.45767311507936,35.38569218650793,1.5756615569735035,0.4546752202607504,2.203124653198817,0.7898766496051811,3.673383099977359,1.3011130630530945,2.265194499863318,2.7764309133112315,3.1116323426556622,3.5663075629164123,Health Care
40,marriott,3226,23,0.9928704277743337,3.282341526520052,3.6056062581486312,3.466371391076116,3.7584470435347614,3.2712609970674484,3.705517668939864,0.0179007590345509,0.8094227203685784,Q1,0.1247932030623518,18.15462651984128,33.36727047999998,58.608148202381,127.9249585714285,2.182716268899816,0.7805700961017162,3.833845463868718,1.3438683370476072,7.046410920743465,1.9525183979379983,2.898925432902633,3.507575493793025,4.070873734738916,4.8514438308406325,Consumer Discretionary
41,abbott,3205,21,0.9934477379095163,3.2299511854951186,3.2273366127898804,3.630289139633286,3.2188375350140057,2.8714285714285714,3.422464898595944,0.1110218382556615,-0.0083709476187299,Q2,0.0152770147669488,17.615627238095236,25.323993148000003,35.912603373015855,78.49015376984129,2.185587966279757,0.7818848844676451,3.099438280176606,1.1312208951293772,4.4557115513945424,1.4941867678983494,2.8687864193395023,3.2317522921084745,3.5810883027702065,4.362973187237851,Health Care
42,metlife,3180,19,0.9940251572327043,3.4196023718172306,3.013181019332161,3.339386459802539,3.161177295024527,2.811861743912019,3.259119496855346,0.2041605296825207,-0.480307099580769,Q2,0.0881231655740552,19.633237837301586,22.702177687999985,37.27763170238092,43.49842213095238,1.166877297308942,0.154331204082296,1.916046237006812,0.6502638113069799,2.215550103931856,0.7955007265819433,2.9772239380031498,3.1224608532781133,3.618393460502797,3.772724664585093,Financials
43,halliburton,3156,13,0.9958808618504436,2.8536195883605395,3.325697924123121,3.5335376848178868,3.1665479159244745,2.7902152641878666,3.409062103929024,0.5034887523972565,-0.0470941885134362,Q2,0.0784544231581728,19.130677186507928,28.584974056,51.676005980158735,23.45354667857142,0.4538575734273374,-0.789971845077367,0.8204851483378734,-0.1978594693618528,1.22596531476221,0.2037285457289903,2.9512931820157937,3.352881197106637,3.944993572822151,3.155021727744784,Energy
44,adobe,3140,8,0.9974522292993632,4.091589451176051,3.6955898171387593,4.143655371304975,4.157791279485346,3.510932944606414,4.077070063694268,0.7569529197117149,1.882908754038127,Q1,0.3478636963307613,20.228666595238124,25.23254031451612,50.88290518972335,249.01661294023904,4.8939149997774125,1.5879925966182018,9.86886812965801,2.289385169023184,12.310085381448628,2.5104188761145205,3.007100736760096,3.2281344438514328,3.929527016256415,5.517519612874617,Information Technology
45,dish,3134,62,0.9802169751116784,2.4748213125406107,2.759640522875817,2.629872256796593,2.488754889178618,2.353233830845771,2.569240587109125,-2.023122074293278,-2.47349940567602,Q3,0.5989769331922008,13.235204571428577,30.509345003999996,62.60448417063488,34.17603167857141,0.545903893807689,-0.605312337397572,1.120182412113098,0.1134915400035804,2.582206530630341,0.9486442778507602,2.5828802924110312,3.418033030258211,4.136836907659363,3.5315245702617912,Communication Services
46,dollargeneral,3110,24,0.9922829581993572,2.390180878552972,2.8298271975957925,2.429169840060929,2.5180767797241894,2.3378852906749903,2.7543408360128616,-0.0768590546210034,-1.938709333448762,Q3,0.3038266878311732,21.556089393939388,44.60757958000004,56.2839439642857,135.0519905396825,2.399476316467412,0.8752505120725836,3.0275570163469148,1.1077560290826107,6.265143369541467,1.835001472290736,3.070658347118663,3.797903790326788,4.030409307336815,4.905659819409399,Consumer Discretionary
47,merck,3105,33,0.9893719806763284,3.5007199424046083,3.121234119782214,3.5213425757022985,3.223408104196817,2.815172413793104,3.416425120772947,-0.5464045415488785,-0.0258210225771757,Q3,0.0840589101852484,19.74004086111111,31.45105775999999,46.845864718254,78.50291628571426,1.6757704603780057,0.5162730358654177,2.4960342155981685,0.9147031585855684,3.976836564729156,1.380486670266506,2.9826491039682947,3.448432615649233,3.846862738369383,4.363135774234801,Health Care
48,aramark,3087,23,0.992549400712666,2.9939986282578874,2.9509394572025047,2.9251497005988023,2.8571428571428568,2.578179024202844,3.005830903790088,-0.0338814367382488,-1.2121063585334426,Q3,0.1884037582210814,,,25.12872160714285,35.70329567063493,1.4208162368469337,0.3512315211514309,,,,,,,3.2240114790773897,3.5752430002288205,
49,mckesson,3057,31,0.9898593392214592,3.2785971223021586,3.0564633260711687,3.3552052785923747,3.201516793066089,2.8023401587964902,3.264965652600589,-0.4677928025122673,-0.4634164358903261,Q3,0.1250879863182789,44.19584486111112,82.70175066399997,177.13594029365072,130.78702884523804,0.7383427023811383,-0.3033471957962548,1.5814299914472012,0.4583294955989219,2.9592607462589857,1.0849394892582944,3.788630776997485,4.415240770656858,5.176917462052034,4.87357026625578,Health Care
50,aon,3039,16,0.9947351102336296,3.451930215293244,3.1466066741657293,3.1750848096494533,3.321015304217992,2.9841395717684382,3.39651201052978,0.3186771224346647,-0.0833538121238331,Q2,0.0525091505247791,34.26946037301588,45.69386611999999,80.39657046031745,181.03750865873025,2.251806359676594,0.8117327206464248,3.961965227089659,1.3767401716325085,5.28276508261802,1.6644496505302515,3.534254589425101,3.821964068322844,4.386971519308928,5.198704239955353,Financials
51,northwesternmutual,3017,18,0.9940338084189592,3.7309706703910615,3.640669014084507,3.312345242306332,3.915408915408916,3.736065573770492,3.6456745111037456,0.2055559803276865,0.6365243753310809,Q1,0.1108498088297809,,,,,,,,,,,,,,,
52,morganstanley,3011,25,0.9916971105944868,3.366737363025804,3.455014224751068,3.3146690518783544,3.457299787384833,3.2227571115973737,3.5230820325473267,-0.1713572418169272,0.2823312240522742,Q4,0.0572155201176329,,,,48.645150400000006,,,,,,,,,,3.884552120210051,Financials
53,ge,2952,19,0.9935636856368564,3.4898576512455515,3.536851520572452,3.5068198133524766,3.5763740185581727,3.112471655328798,3.6117886178861776,0.1297243983617982,0.5386215394967953,Q1,0.0895185376958357,9.34905177777778,15.58345726400001,21.40776742063492,9.711333623015872,0.4536359832485441,-0.7904602015655582,0.6231822283396911,-0.4729163016170444,1.0387506512798674,0.0380186941715529,2.2352749240164203,2.7462099198050174,3.063753819753531,2.273293618187973,
54,costco,2923,21,0.9928156004105372,3.5311504424778764,3.7249110320284697,4.170186113099499,3.839779985805536,3.359250398724084,3.8987341772151898,0.0090570146129165,1.3676622204667022,Q1,0.2116817546431386,37.62928165873017,71.47286201599997,102.85343421825388,251.80674046428575,2.448209361001545,0.8953568842781169,3.52310979806456,1.2593440649434344,6.691776440166655,1.900879375538256,3.627782514833187,4.269317825428009,4.633305006093326,5.528661890371443,Consumer Staples
55,uber,2900,14,0.9951724137931034,3.5824215900802328,2.9082466567607725,2.837941628264209,2.9323529411764704,2.7089013632718526,3.292758620689656,0.3892149095333599,-0.3831172277596451,Q2,0.1032258562813299,,,,35.537668748466245,,,,,,,,,,3.570593225427786,
56,dxctechnology,2890,6,0.997923875432526,3.3766336633663365,2.6633346661335464,2.5187122736418512,2.79203187250996,2.474735126324368,2.8584775086505188,0.8330302207219975,-1.637838540398873,Q2,0.3225789751793511,13.755492615079364,9.630721492,20.20938423015873,47.44789017857143,2.34781473983578,0.853484997590537,4.926722283266648,1.5946739156786156,3.449377750859828,1.238193852706459,2.6214382072633744,2.2649581442912177,3.0061470623792963,3.859632059969833,Information Technology
57,pizzahut,2866,26,0.9909281228192603,3.0566391597899485,2.7977592100265856,2.4050996932515343,2.9226571321038763,2.7129324546952223,3.113747383112352,-0.2953962412608859,-0.9003149800071008,Q3,0.1582516799631992,18.73474059920635,40.87420385599997,46.9394004206349,100.95966257539683,2.1508511329644984,0.7658636395988632,2.4700092736014683,0.9042219051273592,5.388901012041433,1.6843414702618609,2.930379586364174,3.7104991514986754,3.848857417027172,4.614721056626035,
58,fedex,2860,10,0.9965034965034965,3.4744495222268386,3.4204737732656514,3.6333619210977695,3.588112180828799,3.2420131291028444,3.723776223776224,0.6039207512818564,0.862175182439986,Q1,0.1913647044107232,57.38880756746035,82.97334480800002,139.60827166269843,162.65244797619064,1.1650631158099878,0.1527752622110953,1.960297591383929,0.6730962940558021,2.8342189857315514,1.041766409183582,4.049849294198546,4.418519409326326,4.938840441171033,5.091615703382128,Industrials
59,infosys,2840,8,0.9971830985915492,2.9189797449362342,3.0906002265005665,2.7702191987906275,3.2999246420497363,2.67136563876652,3.2056338028169016,0.7135416916112024,-0.6348375140310504,Q2,0.1795496865714616,3.663603924603174,4.766708567999999,6.11978863095238,10.196560682539682,1.666162231644406,0.5105229169415461,2.1391198008184342,0.7603944363946424,2.783204978590618,1.0236031336548783,1.29844734178839,1.561656039048626,1.8115275585017223,2.3220504754432683,
60,americanexpress,2800,26,0.9907142857142855,3.805233644859813,3.3983464862833523,3.651018099547511,3.6717285339332575,3.212802034760492,3.650357142857143,-0.3298885198114012,0.6500533953537143,Q4,0.1264575040771598,22.64270071031745,49.46868557599999,81.24658534126986,113.66919211111107,1.3990642392372876,0.3358036125971863,2.2978009378575104,0.8319525515915878,5.0201251858315725,1.6134548708093537,3.1198375355455523,3.901339854763318,4.397488793757719,4.733292406354906,Industrials
61,allstate,2797,30,0.9892742223811226,3.5270371761171613,3.1569591527987897,3.143481565944508,3.3685401735194267,2.968066491688538,3.3321415802645693,-0.5621731161807846,-0.2693323143393257,Q3,0.1070817962132753,20.19532967460317,30.133874607999992,52.66209731746034,97.96465165079364,1.8602497173676569,0.6207107353627704,3.2509809284460824,1.1789567749391603,4.850856768829579,1.5791553427149467,3.0054513734477752,3.4056499412235617,3.963895980799952,4.584606716162722,Financials
62,pnc,2779,33,0.9881252249010436,3.511788922155689,3.2363875328576794,3.0847169811320763,3.4579894973743435,2.9470855725506406,3.259445843828716,-0.7475083092541306,-0.4793642206678919,Q3,0.1591296805065096,31.560422884920644,48.62230703599998,71.23623234920632,128.55545726587292,1.8046358296390896,0.59035881499664,2.643960459767785,0.9722779671755692,4.073312253597712,1.404456490004104,3.45190389528336,3.884082418111895,4.2660015702908245,4.856360385287465,Financials
63,libertymutual,2679,43,0.9839492347891003,3.354336833916764,3.256350136772177,3.669085916045508,3.2851014040561624,2.9102960671674767,3.2997387084733107,-1.4211024181080896,-0.3629504172227517,Q3,0.2419173554108985,3362.1746461474104,5895.871340716471,8685.592507816087,9866.120783923698,1.1359179900559764,0.1274411258408689,1.6733948578200757,0.5148544119811748,2.9344462505030533,1.0765187644412986,8.120343259718528,8.682007612178651,9.069420898318956,9.196862024159826,
64,eaton,2677,3,0.998879342547628,3.3457772337821297,3.307186858316222,3.508865979381443,3.4512893982808017,2.903120633442012,3.4579753455360485,0.9871486459777792,0.0942255350785837,Q1,0.1562834105515308,18.030736261904764,36.60436066399999,58.74335931746028,78.74566698809524,1.3405032994885209,0.2930451400772862,2.151264646060074,0.7660558766831673,4.36730180311431,1.4741453820568913,2.892077871761671,3.6001673771353957,4.073178113741276,4.366223253818562,Industrials
65,nielsen,2669,27,0.989883851629824,3.2639860139860137,3.323701679031628,2.989028213166143,3.4859867652783185,3.0334224598930484,3.3683027351067816,-0.4638389105187841,-0.1648558118795962,Q3,0.0815860160513241,,22.70882691999999,36.81971491269844,22.20305285714286,0.6030207705243649,-0.5058036375341399,0.9777278648237138,-0.022523904494402,,,,3.1227537000056818,3.60603343304542,3.10022979551128,Industrials
66,advanceautoparts,2654,17,0.9935945742275808,2.7830459770114944,2.84725093013642,2.680324459234609,2.857820883202641,2.470967741935484,2.947626224566692,0.1347067791110763,-1.3802708250330662,Q2,0.2196647578929564,38.70120240079366,74.37084290799993,128.732219484127,157.18800422619054,1.2210463305619632,0.1997081391768757,2.113570292871888,0.7483785994599942,4.0615793431515455,1.4015718987486978,3.6558706693410303,4.309063968629734,4.857734428912853,5.057442568089728,Consumer Discretionary
67,dillard,2646,34,0.9871504157218444,2.3797037630104083,2.5296251511487298,2.817589576547232,2.2742971887550203,2.1726296958855102,2.517006802721089,-0.9047466414253356,-2.6244128133619724,Q3,0.4702634446774014,8.865574226190475,61.377796804,101.4696838452381,65.66258276190472,0.6471152789049142,-0.4352308258471515,1.069810031982534,0.0674810925084481,7.406466979648743,2.002353534736471,2.1821757119563645,4.117048154184388,4.619760072539987,4.184529246692835,
68,hpinc,2606,12,0.995395241749808,3.980636833046472,3.4753460207612457,3.4665508253692443,4.050518134715027,3.4160070360598067,3.8875671527244817,0.4251574273317105,1.33539854783893,Q1,0.2346769733435713,13.822371619047626,7.2235425039999965,12.642000980158729,18.79656934523809,1.4868349855959349,0.396649689965793,2.6021262192102554,0.9563288874496524,1.3598657208243397,0.3073859601853849,2.6262884113624474,1.97734548409818,2.5370246815820394,2.9336743715478324,Information Technology
69,goldmansachs,2600,38,0.9853846153846154,2.8004343629343635,3.926692644909888,3.922907488986784,3.781098153547133,3.429079816980173,3.925384615384616,-1.1895731550629014,1.4446604408252692,Q4,0.3501096168226833,119.21036865476198,96.86626987600005,156.03640597619054,197.33928612698432,1.2647002787099324,0.2348351602800897,2.03723428577978,0.7115931457412864,1.6553869294581818,0.5040347757379641,4.780889736206984,4.573331366203662,5.050089351664858,5.284924511944948,Financials
70,kmart,2595,13,0.994990366088632,2.8127287515250097,2.256595218466612,2.0426550145651268,2.489152681129758,2.296708391284191,2.581888246628131,0.3598503138386498,-2.43695789485832,Q2,0.3970822670406228,41.15269196363636,39.83210669758064,26.58353748221343,0.3985406374501993,0.0149920091604383,-4.200237942464491,0.0100055123992326,-4.604619097941746,0.0096844366293792,-4.637235153213203,3.717289343297765,3.684673288026308,3.280292132549053,-0.919945809915438,
71,dominos,2560,33,0.987109375,3.0553947912360484,2.968449644797325,2.6008456659619448,3.119285120532003,2.8989266547406083,3.31328125,-0.9113665777078406,-0.323823420883782,Q3,0.1626637571325422,,,,25.84541694023904,,,,,,,,,,3.252133290854463,Consumer Discretionary
72,gap,2506,8,0.9968076616121307,3.4522804054054053,3.0995744680851063,3.1380275624461667,3.5957627118644067,3.0476190476190474,3.4616919393455707,0.6529830861540356,0.1049634864514501,Q1,0.1051639640277444,12.734849734126982,22.977454288,33.25181002777776,19.89046205952379,0.5981768223416344,-0.5138688792045344,0.8656512514491915,-0.1442731634823717,1.5618921679319957,0.4458980144198961,2.544342308921444,3.134513486823712,3.5041092025458744,2.99024032334134,Consumer Discretionary
73,3m,2506,8,0.9968076616121307,3.56233303650935,3.46875,3.659593679458239,3.653673835125448,3.164110429447853,3.688747007182761,0.6529830861540356,0.7609690663864901,Q1,0.1876047918445074,46.578859988095246,70.16477299600001,117.9548777738095,168.81138111507943,1.4311521854890348,0.3584798439685958,2.405927845369116,0.877935627646899,3.624205941455517,1.2876352136785831,3.841146789877933,4.250846375909616,4.77030215958792,5.128782003556515,Industrials
74,charlesschwab,2443,17,0.9930413426115432,3.6498655913978495,3.221097615834458,3.2742444745151107,3.5626122082585283,3.1203178206583417,3.4142447810069587,0.0454696048349523,-0.0321204417721183,Q2,0.0078060784695051,14.614313599206357,11.926368072000006,25.31281631349207,42.01625241666666,1.659880587616457,0.5067456646101843,3.5229712988072066,1.259304752521262,2.875006898644106,1.0560550737748198,2.682001431959533,2.478751753213091,3.2313108411241687,3.738056505734353,Financials
